sleep_log_entry_id,day_of_week,wake_up_time,day,month,year,overall_score,revitalization_score,duration_sleep_hours,deep_sleep_in_minutes,resting_heart_rate,restlessness,deep_cycle_thirtyDayAvgMinutes,wake_cycle_thirtyDayAvgMinutes,light_cycle_thirtyDayAvgMinutes,rem_cycle_thirtyDayAvgMinutes,deep_cycle_count,wake_cycle_count,light_cycle_count,rem_cycle_count,deep_cycle_minutes,wake_cycle_minutes,light_cycle_minutes,rem_cycle_minutes,sleep_efficiency,total_calories_kcal,total_move_minutes,heart_points,heart_minutes,avg_heart_rate_bpm,step_count,sleep_deviation,sleep_score_ratio
42575761377,0,0 days 10:49:00,28,8,2023,78.0,78.0,6.5,102.0,66.0,0.097297297,104.0,62.0,221.0,102.0,4.0,34.0,30.0,11.0,102.0,75.0,188.0,100.0,83.87096774193549,3269.2386946933275,188.0,229.0,141.0,76.40271021542738,11024.0,-1.5,0.08333333333333333
42562348025,6,0 days 08:58:30,27,8,2023,87.0,87.0,8.483,98.0,67.0,0.071618037,104.0,63.0,215.0,103.0,4.0,34.0,34.0,9.0,98.0,56.0,322.0,89.0,90.08849557522124,2617.4293040819352,54.0,292.6666666666659,203.025,73.06462821403753,4079.0,0.48300000000000054,0.09750574712643678
42552412602,5,0 days 09:17:00,26,8,2023,87.0,87.0,7.717,120.0,68.0,0.073500967,103.0,63.0,217.0,100.0,5.0,25.0,24.0,10.0,121.0,56.0,193.0,149.0,89.21001926782274,2615.448490722081,43.0,292.6666666666659,203.025,72.10006949270327,3709.0,-0.28300000000000036,0.08870114942528735
42541153916,4,0 days 08:38:00,25,8,2023,85.0,85.0,6.967,127.0,70.0,0.073224044,101.0,64.0,220.0,99.0,4.0,25.0,25.0,9.0,128.0,51.0,175.0,115.0,89.12579957356077,3227.639805382317,192.0,246.0,150.0,78.11570535093816,10241.0,-1.0330000000000004,0.08196470588235294
42531538133,3,0 days 08:59:00,24,8,2023,85.0,85.0,7.283,99.0,71.0,0.09327984,101.0,64.0,219.0,98.0,4.0,34.0,36.0,10.0,100.0,64.0,227.0,110.0,87.2255489021956,2638.028195548147,29.0,100.6666666666667,82.995,74.52015288394719,3590.0,-0.7169999999999996,0.08568235294117647
42519061369,2,0 days 07:58:30,23,8,2023,80.0,80.0,6.917,131.0,71.0,0.1120246659815005,99.0,63.0,222.0,98.0,3.0,26.0,23.0,9.0,131.0,71.0,186.0,98.0,85.39094650205762,3294.42336681466,179.0,205.0,125.0,80.02362751911049,10127.0,-1.0830000000000002,0.0864625
42508406240,1,0 days 08:59:00,22,8,2023,86.0,86.0,7.183,114.0,71.0,0.076840982,98.0,65.0,225.0,95.0,4.0,23.0,24.0,10.0,114.0,38.0,187.0,130.0,91.89765458422174,3395.73733323346,212.0,239.0,144.0,80.38742182070882,12009.0,-0.8170000000000002,0.08352325581395349
42497396643,0,0 days 08:08:00,21,8,2023,76.0,76.0,6.15,65.0,73.0,0.1376896149358226,101.0,66.0,227.0,94.0,4.0,27.0,26.0,12.0,65.0,59.0,200.0,104.0,86.21495327102804,2594.057605162596,31.0,230.0,144.0,76.90602322206095,3097.0,-1.8499999999999996,0.08092105263157895
42483495144,6,0 days 08:16:30,20,8,2023,76.0,76.0,7.817,94.0,70.0,0.1370745170193192,101.0,65.0,226.0,90.0,4.0,33.0,26.0,15.0,94.0,76.0,236.0,139.0,86.05504587155963,2454.7667140868493,14.0,292.6666666666659,210.0,83.57423904974016,1791.0,-0.18299999999999983,0.10285526315789474
42473370804,5,0 days 06:04:30,19,8,2023,69.0,69.0,5.317,110.0,68.0,0.088195387,100.0,66.0,234.0,94.0,4.0,18.0,17.0,6.0,111.0,53.0,152.0,56.0,85.75268817204301,4784.791685200473,264.0,309.0,210.0,93.11014593467686,27164.0,-2.683,0.07705797101449276
42462792612,4,0 days 10:49:30,18,8,2023,84.0,84.0,7.35,101.0,68.0,0.051256281,100.0,67.0,232.0,94.0,4.0,24.0,25.0,8.0,102.0,62.0,248.0,91.0,87.67395626242545,2581.477170511266,28.0,292.6666666666659,150.0,77.8860319666435,2789.0,-0.6500000000000004,0.0875
42449700832,3,0 days 08:59:00,17,8,2023,78.0,78.0,5.85,71.0,68.0,0.072335025,104.0,69.0,237.0,96.0,4.0,18.0,21.0,6.0,71.0,50.0,197.0,83.0,87.53117206982543,3233.2990155242314,170.0,221.0,134.0,79.06845031271716,9036.0,-2.1500000000000004,0.075
42436730707,2,0 days 08:09:00,16,8,2023,74.0,74.0,6.283,74.0,68.0,0.084004603,109.0,70.0,238.0,100.0,2.0,22.0,21.0,9.0,74.0,61.0,235.0,68.0,86.0730593607306,3246.608618579481,186.0,217.0,136.0,78.95720399429386,10494.0,-1.7169999999999996,0.0849054054054054
42412671235,0,0 days 09:47:00,14,8,2023,79.0,79.0,6.65,94.0,67.0,0.096809681,112.0,73.0,248.0,97.0,3.0,20.0,21.0,7.0,94.0,56.0,186.0,119.0,87.6923076923077,3080.7843545115206,178.0,217.0,133.0,77.32870048644892,9383.0,-1.3499999999999996,0.08417721518987342
42401129052,6,0 days 10:44:30,13,8,2023,83.0,83.0,8.683,131.0,66.0,0.1023558082859463,108.0,68.0,236.0,97.0,7.0,40.0,38.0,11.0,131.0,94.0,295.0,95.0,84.71544715447155,2080.7673233490004,15.0,292.6666666666659,210.0,75.04551772063934,1568.0,0.6829999999999998,0.1046144578313253
42379203106,4,0 days 10:17:30,11,8,2023,87.0,87.0,7.483,134.0,65.0,0.080436941,98.0,72.0,249.0,91.0,7.0,29.0,30.0,6.0,135.0,56.0,199.0,115.0,88.91089108910892,2172.5536596417446,8.0,292.6666666666659,150.0,77.4739402362752,1076.0,-0.5170000000000003,0.08601149425287356
42365312308,3,0 days 08:03:00,10,8,2023,78.0,78.0,5.867,89.0,64.0,0.083660131,103.0,82.0,287.0,91.0,4.0,22.0,21.0,7.0,89.0,52.0,172.0,91.0,87.12871287128714,9835.897986751184,98.0,48.0,48.0,73.60843819393043,9791.0,-2.133,0.07521794871794872
42351974313,2,0 days 08:41:30,9,8,2023,70.0,70.0,6.967,91.0,64.0,0.092721834,115.0,78.0,327.0,102.0,3.0,28.0,26.0,11.0,91.0,86.0,247.0,80.0,82.93650793650794,9702.988633258292,32.0,211.0,136.0,65.42376237623762,2887.0,-1.0330000000000004,0.09952857142857142
42340755397,1,0 days 08:21:30,8,8,2023,82.0,82.0,9.067,114.0,63.0,0.093975904,93.0,58.0,234.0,91.0,6.0,35.0,33.0,15.0,115.0,78.0,327.0,102.0,87.45980707395499,7575.485494622048,182.0,218.0,133.0,78.84915773353752,9956.0,1.0670000000000002,0.11057317073170732
42340755397,1,0 days 08:21:30,8,8,2023,82.0,82.0,9.067,114.0,63.0,0.093975904,96.89277491952497,64.16666666666667,245.43062309912318,91.95447086247086,6.0,35.0,33.0,15.0,115.0,78.0,327.0,102.0,87.45980707395499,7575.485494622048,182.0,218.0,133.0,78.84915773353752,9956.0,1.0670000000000002,0.11057317073170732
42328991109,0,0 days 08:47:30,7,8,2023,77.0,77.0,6.267,103.0,65.0,0.071759259,92.0,58.0,237.0,92.0,4.0,28.0,30.0,11.0,103.0,61.0,198.0,75.0,86.04118993135012,10131.98290976418,186.0,227.0,140.0,93.1185682326622,9837.0,-1.7329999999999997,0.0813896103896104
42319022927,6,0 days 10:19:30,6,8,2023,89.0,89.0,8.7,129.0,65.0,0.098882201,89.0,58.0,235.0,88.0,4.0,33.0,29.0,15.0,129.0,66.0,253.0,140.0,88.77551020408163,2340.0763842011715,24.0,292.6666666666659,210.0,70.67167832167833,2331.0,0.6999999999999993,0.09775280898876404
42307030390,5,0 days 08:32:30,5,8,2023,84.0,84.0,7.167,95.0,66.0,0.087093389,89.0,58.0,235.0,88.0,3.0,23.0,26.0,8.0,95.0,53.0,242.0,93.0,89.02691511387164,3145.957261347423,96.0,33.0,33.0,76.58617095205004,9060.0,-0.8330000000000002,0.08532142857142858
42296265673,4,0 days 08:24:00,4,8,2023,79.0,79.0,7.083,59.0,66.0,0.096273292,91.0,57.0,230.0,88.0,2.0,23.0,20.0,8.0,60.0,65.0,285.0,80.0,86.73469387755102,3057.2833810934394,197.0,231.0,144.0,78.0486448922863,10527.0,-0.9169999999999998,0.08965822784810126
42284530904,3,0 days 09:02:00,3,8,2023,78.0,78.0,6.583,83.0,66.0,0.079295154,92.0,56.0,230.0,89.0,3.0,28.0,27.0,5.0,83.0,66.0,233.0,79.0,85.68329718004338,3508.3902827621664,223.0,215.0,139.0,78.69596942321056,13842.0,-1.4169999999999998,0.0843974358974359
42274704204,2,0 days 09:36:00,2,8,2023,80.0,80.0,7.7,111.0,67.0,0.094250707,90.0,55.0,224.0,92.0,7.0,30.0,31.0,8.0,111.0,68.0,285.0,66.0,87.16981132075472,2661.072284647525,60.0,48.0,26.0,75.02084781097984,6613.0,-0.2999999999999998,0.09625
42263108419,1,0 days 08:05:30,1,8,2023,80.0,80.0,5.667,63.0,68.0,0.057613169,94.0,59.0,231.0,90.0,2.0,11.0,12.0,4.0,63.0,24.0,167.0,110.0,93.4065934065934,3154.194831055532,195.0,233.0,144.0,78.60562890896456,11143.0,-2.333,0.0708375
42245029003,0,0 days 08:43:30,31,7,2023,80.0,80.0,7.967,116.0,69.0,0.1144186046511628,90.0,59.0,225.0,90.0,6.0,19.0,25.0,7.0,117.0,59.0,273.0,88.0,89.01303538175046,3075.503583686052,129.0,23.0,23.0,77.71091035441279,9828.0,-0.03300000000000036,0.0995875
42236555266,6,0 days 08:57:00,30,7,2023,84.0,84.0,9.6,103.0,68.0,0.077220077,88.0,57.0,203.0,85.0,5.0,35.0,37.0,9.0,104.0,74.0,356.0,116.0,88.61538461538461,2456.651384450361,19.0,292.6666666666659,195.0,75.53231410701876,2717.0,1.5999999999999996,0.11428571428571428
42224957627,5,0 days 06:42:30,29,7,2023,72.0,72.0,4.55,68.0,67.0,0.072727273,92.0,61.0,217.0,89.0,3.0,17.0,14.0,5.0,69.0,34.0,135.0,69.0,88.92508143322475,4662.053436910282,250.0,323.0,195.0,89.82592077831828,27894.0,-3.45,0.06319444444444444
42216603551,4,0 days 10:28:30,28,7,2023,85.0,85.0,8.133,97.0,66.0,0.099442379,90.0,62.0,204.0,80.0,4.0,34.0,26.0,15.0,97.0,56.0,269.0,122.0,89.70588235294117,2731.7585243028134,54.0,292.6666666666659,150.0,76.93467685892982,4886.0,0.13299999999999912,0.09568235294117645
42203814005,3,0 days 08:19:30,27,7,2023,70.0,70.0,6.333,92.0,66.0,0.104052573932092,90.0,58.0,193.0,89.0,3.0,26.0,27.0,3.0,92.0,76.0,235.0,53.0,83.33333333333334,3326.65211809702,153.0,33.0,33.0,79.79951355107714,12042.0,-1.6669999999999998,0.09047142857142858
42192439298,2,0 days 10:03:30,26,7,2023,81.0,81.0,7.467,105.0,66.0,0.1087786259541984,82.0,48.0,169.0,84.0,5.0,26.0,27.0,11.0,105.0,77.0,242.0,101.0,85.33333333333334,3062.559849828815,181.0,198.0,123.0,75.20396108408617,10312.0,-0.5330000000000004,0.09218518518518518
42177085699,1,0 days 07:12:00,25,7,2023,75.0,75.0,6.75,104.0,65.0,0.1048128342245989,59.0,32.0,145.0,60.0,5.0,24.0,23.0,11.0,105.0,64.0,193.0,107.0,86.35394456289978,3088.7927214582646,179.0,198.0,125.0,82.45413481584434,10347.0,-1.25,0.09
42165839529,0,0 days 05:40:00,24,7,2023,73.0,73.0,4.4,58.0,67.0,0.076142132,87.54187573700807,47.95,186.37992130037716,76.2822398385928,3.0,13.0,13.0,3.0,59.0,32.0,145.0,60.0,89.1891891891892,3281.349581874454,121.0,18.0,18.0,77.70118137595553,10704.0,-3.5999999999999996,0.06027397260273973
41920422654,0,0 days 11:42:30,3,7,2023,86.0,86.0,8.0,105.0,66.0,0.1133144475920679,99.0,57.0,200.0,81.0,4.0,40.0,33.0,16.0,105.0,53.0,276.0,99.0,90.0562851782364,2043.5130627390145,30.0,11.0,11.0,74.0900233826968,2951.0,0.0,0.09302325581395349
41907781880,6,0 days 10:07:30,2,7,2023,88.0,88.0,8.0,117.0,66.0,0.070678128,98.0,57.0,196.0,81.0,5.0,24.0,24.0,8.0,117.0,53.0,283.0,80.0,90.0562851782364,3097.457620921262,104.0,34.0,34.0,75.7505211952745,8753.0,0.0,0.09090909090909091
41886088573,4,0 days 11:58:00,30,6,2023,68.0,68.0,5.183,60.0,65.0,0.0945758,104.0,59.0,202.0,84.0,4.0,15.0,15.0,7.0,60.0,48.0,172.0,79.0,86.62952646239555,3245.442145291687,154.0,10.0,10.0,80.98575399583044,11417.0,-2.817,0.07622058823529411
41873840531,3,0 days 10:15:00,29,6,2023,82.0,82.0,7.517,121.0,67.0,0.104492188,103.0,59.0,200.0,83.0,4.0,25.0,22.0,11.0,121.0,66.0,233.0,97.0,87.2340425531915,3425.6961312166004,157.0,55.0,55.0,77.10736622654622,13735.0,-0.48299999999999965,0.09167073170731707
41861411580,2,0 days 12:02:00,28,6,2023,53.0,53.0,3.233,49.0,68.0,0.1575757575757575,101.0,57.0,199.0,83.0,2.0,13.0,13.0,4.0,49.0,53.0,112.0,33.0,78.54251012145748,2823.1227435402325,102.0,25.0,25.0,74.40722724113968,9483.0,-4.7669999999999995,0.061
41857711084,2,0 days 02:18:00,28,6,2023,61.0,61.0,4.033,78.0,68.0,0.055028463,101.0,57.0,199.0,83.0,4.0,13.0,11.0,5.0,79.0,26.0,117.0,46.0,90.29850746268656,2823.1227435402325,102.0,25.0,25.0,74.40722724113968,9483.0,-3.9669999999999996,0.06611475409836066
41848709448,1,0 days 10:03:30,27,6,2023,65.0,65.0,4.4,80.0,69.0,0.1121951219512195,103.0,58.0,205.0,83.0,5.0,13.0,13.0,7.0,80.0,43.0,104.0,80.0,85.99348534201955,2658.9571117262067,75.0,19.0,19.0,77.12126476719945,7618.0,-3.5999999999999996,0.0676923076923077
41840035746,0,0 days 14:19:30,26,6,2023,83.0,83.0,7.05,105.0,71.0,0.092610837,102.0,56.0,205.0,81.0,3.0,26.0,26.0,11.0,105.0,86.0,205.0,113.0,83.1041257367387,3088.9592704763472,229.0,248.0,163.0,88.0,14422.0,-0.9500000000000002,0.08493975903614458
41825783429,6,0 days 12:52:00,25,6,2023,88.0,88.0,8.2,90.0,74.0,0.088044486,103.0,57.0,200.0,77.0,3.0,28.0,26.0,13.0,90.0,49.0,263.0,139.0,90.9426987060998,2796.9804835562272,92.0,25.0,25.0,80.1589819856401,8639.0,0.1999999999999993,0.09318181818181817
41805738993,4,0 days 13:33:00,23,6,2023,84.0,84.0,8.083,104.0,70.0,0.094465649,103.0,58.0,196.0,72.0,4.0,33.0,25.0,16.0,105.0,44.0,248.0,132.0,91.68241965973534,3284.1575422691544,190.0,187.0,107.0,81.22163803628918,9936.0,0.08300000000000018,0.09622619047619048
41780923107,2,0 days 10:43:30,21,6,2023,64.0,64.0,5.367,88.0,71.0,0.1377091377091377,105.0,57.0,197.0,75.0,3.0,18.0,17.0,5.0,88.0,66.0,194.0,40.0,82.9896907216495,2653.9690271488344,93.0,23.0,23.0,76.04653210942523,7978.0,-2.633,0.083859375
41771618679,1,0 days 10:45:30,20,6,2023,76.0,76.0,5.283,70.0,72.0,0.103207810320781,101.0,57.0,193.0,73.0,3.0,28.0,26.0,11.0,70.0,41.0,174.0,73.0,88.54748603351955,2292.5660717444816,18.0,2.0,2.0,76.20326438215214,1340.0,-2.7169999999999996,0.06951315789473685
41759014981,0,0 days 13:09:30,19,6,2023,76.0,76.0,6.833,125.0,70.0,0.1169652265542676,99.0,56.0,192.0,71.0,7.0,29.0,35.0,4.0,125.0,64.0,197.0,88.0,86.49789029535864,2720.0450078312097,80.0,16.0,16.0,80.63809423338505,7127.0,-1.1669999999999998,0.0899078947368421
41747955311,6,0 days 12:46:30,18,6,2023,85.0,85.0,7.833,133.0,72.0,0.090823084,94.0,55.0,186.0,68.0,6.0,35.0,29.0,10.0,133.0,66.0,241.0,96.0,87.68656716417911,2893.933554002269,117.0,110.0,64.0,77.16507400115924,6426.0,-0.16699999999999982,0.09215294117647059
41736684272,5,0 days 12:38:30,17,6,2023,57.0,57.0,4.0,66.0,71.0,0.073873874,98.0,57.0,195.0,70.0,3.0,14.0,13.0,7.0,67.0,37.0,120.0,53.0,86.64259927797833,3482.3015244056355,111.0,25.0,23.0,76.3952078767452,9456.0,-4.0,0.07017543859649122
41708985044,3,0 days 06:50:30,15,6,2023,60.0,61.0,3.883,65.0,69.0,0.072106262,104.0,62.0,203.0,79.0,2.0,15.0,17.0,3.0,66.0,30.0,149.0,18.0,88.59315589353612,3157.2975133701007,215.0,218.0,137.0,76.64571802761364,12480.0,-4.117,0.06365573770491803
41698241980,2,0 days 08:59:00,14,6,2023,72.0,72.0,6.283,103.0,69.0,0.1233993015133876,104.0,63.0,202.0,81.0,3.0,25.0,23.0,8.0,103.0,55.0,206.0,68.0,87.26851851851852,2542.1590696948274,28.0,5.0,5.0,76.22608761645166,2606.0,-1.7169999999999996,0.08726388888888889
41688181573,1,0 days 11:08:30,13,6,2023,77.0,77.0,7.817,148.0,68.0,0.1622364802933089,93.0,60.0,195.0,79.0,6.0,39.0,41.0,11.0,148.0,76.0,231.0,90.0,86.05504587155963,2916.776823856604,135.0,157.0,90.0,74.68559841999473,6443.0,-0.18299999999999983,0.10151948051948052
41676899564,0,0 days 12:04:00,12,6,2023,75.0,75.0,6.65,110.0,68.0,0.1003201707577374,87.0,56.0,190.0,79.0,4.0,26.0,26.0,6.0,110.0,71.0,210.0,79.0,84.8936170212766,2676.9486954718086,29.0,3.0,3.0,75.60396482681791,2555.0,-1.3499999999999996,0.08866666666666667
41663521924,6,0 days 11:32:00,11,6,2023,69.0,69.0,6.15,99.0,68.0,0.1291053227633069,81.0,48.0,189.0,80.0,4.0,28.0,25.0,11.0,99.0,72.0,193.0,77.0,83.6734693877551,3309.999239679015,167.0,238.0,134.0,75.22927852719125,6630.0,-1.8499999999999996,0.0891304347826087
41654460762,5,0 days 12:26:30,10,6,2023,72.0,72.0,5.6,69.0,67.0,0.087126138,93.0,47.0,186.0,85.0,1.0,21.0,19.0,8.0,69.0,48.0,192.0,75.0,87.5,2799.778379403811,57.0,3.0,3.0,76.07676424054738,5158.0,-2.4000000000000004,0.07777777777777778
41641170666,4,0 days 10:26:00,9,6,2023,77.0,77.0,6.067,93.0,67.0,0.083231334,88.0,56.0,193.0,77.0,3.0,22.0,18.0,9.0,93.0,47.0,186.0,85.0,88.56447688564477,3300.3730526953573,150.0,185.0,105.0,75.58801610729478,6058.0,-1.9329999999999998,0.07879220779220779
41641170666,4,0 days 10:26:00,9,6,2023,77.0,77.0,6.067,93.0,67.0,0.083231334,87.8363903318903,55.49,191.13673539886045,78.24705988455989,3.0,22.0,18.0,9.0,93.0,47.0,186.0,85.0,88.56447688564477,3300.3730526953573,150.0,185.0,105.0,75.58801610729478,6058.0,-1.9329999999999998,0.07879220779220779
41629531617,3,0 days 11:06:30,8,6,2023,69.0,69.0,5.633,83.0,67.0,0.1210592686002522,88.0,55.0,193.0,78.0,4.0,22.0,23.0,5.0,83.0,58.0,198.0,57.0,85.35353535353535,3053.5920726254885,43.0,6.0,6.0,75.56018639715839,4075.0,-2.367,0.08163768115942029
41619847709,2,0 days 12:11:30,7,6,2023,75.0,75.0,6.5,88.0,66.0,0.071835804,88.0,56.0,191.0,79.0,4.0,27.0,25.0,6.0,88.0,48.0,237.0,65.0,89.04109589041096,3705.012874605725,188.0,248.0,139.0,77.97879464414896,6909.0,-1.5,0.08666666666666667
41605086243,1,0 days 10:34:30,6,6,2023,77.0,77.0,7.267,120.0,64.0,0.1176470588235294,87.0,55.0,190.0,77.0,4.0,30.0,25.0,14.0,121.0,82.0,205.0,110.0,84.16988416988417,3417.134965565921,135.0,156.0,92.0,75.99286963328184,6715.0,-0.7329999999999997,0.09437662337662338
41593517112,0,0 days 08:26:00,5,6,2023,82.0,82.0,7.217,102.0,65.0,0.08012487,86.0,54.0,187.0,77.0,5.0,23.0,22.0,5.0,102.0,63.0,244.0,87.0,87.29838709677419,3369.467672862858,173.0,272.0,145.0,78.51549257553944,4777.0,-0.7830000000000004,0.08801219512195121
41584087382,6,0 days 11:44:30,4,6,2023,82.0,82.0,7.283,102.0,66.0,0.068617558,85.0,54.0,187.0,73.0,6.0,21.0,23.0,9.0,102.0,58.0,197.0,138.0,88.28282828282829,2927.933845857404,118.0,159.0,88.0,77.12352386058664,4475.0,-0.7169999999999996,0.08881707317073172
41570550729,5,0 days 11:39:30,3,6,2023,67.0,67.0,5.85,74.0,65.0,0.061173533,86.0,54.0,186.0,73.0,2.0,22.0,19.0,6.0,74.0,49.0,204.0,73.0,87.75,2904.1098837772684,77.0,10.0,10.0,77.21953937012925,6714.0,-2.1500000000000004,0.0873134328358209
41561747140,4,0 days 12:25:00,2,6,2023,61.0,61.0,4.383,99.0,65.0,0.06539075,85.0,54.0,189.0,76.0,4.0,11.0,15.0,2.0,100.0,54.0,129.0,34.0,82.96529968454259,3276.407367505413,172.0,170.0,110.0,79.39449628438825,10758.0,-3.617,0.07185245901639345
41546950016,3,0 days 10:25:30,1,6,2023,74.0,74.0,5.817,66.0,65.0,0.105006105006105,86.0,54.0,189.0,75.0,3.0,32.0,30.0,9.0,67.0,62.0,192.0,90.0,84.91484184914842,2618.7685871190274,70.0,18.0,18.0,76.28132937314966,6177.0,-2.183,0.07860810810810812
41534097918,2,0 days 11:06:30,31,5,2023,79.0,79.0,7.517,102.0,65.0,0.095553453,85.0,52.0,185.0,73.0,6.0,30.0,32.0,8.0,102.0,77.0,245.0,104.0,85.41666666666666,2543.94704506898,19.0,4.0,4.0,77.83415000923723,2174.0,-0.48299999999999965,0.09515189873417722
41524919746,1,0 days 10:51:00,30,5,2023,81.0,81.0,7.367,82.0,67.0,0.075772682,85.0,51.0,178.0,72.0,3.0,32.0,28.0,9.0,82.0,71.0,281.0,79.0,86.15984405458089,3111.734045568305,185.0,184.0,122.0,76.81876891838503,10488.0,-0.633,0.09095061728395061
41506467650,5,0 days 06:29:30,27,5,2023,56.0,56.0,3.183,73.0,67.0,0.1091314031180401,91.0,54.0,190.0,81.0,3.0,10.0,9.0,4.0,73.0,37.0,85.0,33.0,83.77192982456141,2379.908140844643,55.0,21.0,21.0,82.60263576802363,5057.0,-4.817,0.05683928571428571
41479375829,4,0 days 10:18:00,26,5,2023,80.0,80.0,6.517,109.0,65.0,0.082474227,90.0,54.0,191.0,79.0,5.0,26.0,28.0,8.0,109.0,51.0,176.0,106.0,88.46153846153845,2489.0297445592028,37.0,12.0,12.0,76.03037470948613,3715.0,-1.4829999999999997,0.08146250000000001
41453197970,2,0 days 07:58:30,24,5,2023,66.0,66.0,4.3,78.0,65.0,0.062605753,91.0,55.0,197.0,82.0,3.0,12.0,9.0,6.0,78.0,37.0,129.0,51.0,87.45762711864407,3038.79964309404,108.0,20.0,20.0,78.23912139652974,8632.0,-3.7,0.06515151515151515
41441839450,1,0 days 10:46:30,23,5,2023,82.0,82.0,7.05,89.0,66.0,0.1085594989561586,91.0,55.0,192.0,81.0,3.0,26.0,22.0,9.0,90.0,58.0,243.0,90.0,87.94178794178794,3063.7982120753654,169.0,206.0,107.0,75.82974587483369,6335.0,-0.9500000000000002,0.08597560975609755
41431550567,0,0 days 11:35:30,22,5,2023,72.0,72.0,6.533,95.0,65.0,0.082340195,90.0,53.0,186.0,84.0,4.0,29.0,29.0,6.0,95.0,69.0,241.0,56.0,85.03253796095444,2503.863286234936,89.0,19.0,19.0,76.04097096001537,8036.0,-1.4669999999999996,0.09073611111111111
41420120709,6,0 days 12:07:30,21,5,2023,82.0,82.0,7.283,108.0,65.0,0.093906094,88.0,52.0,179.0,82.0,3.0,31.0,29.0,9.0,108.0,63.0,237.0,92.0,87.4,3403.444369015506,192.0,244.0,140.0,76.74164751769999,8575.0,-0.7169999999999996,0.08881707317073172
41395532612,4,0 days 11:02:00,19,5,2023,67.0,67.0,5.2,80.0,65.0,0.096644295,89.0,51.0,181.0,85.0,3.0,21.0,20.0,5.0,80.0,60.0,164.0,68.0,83.87096774193549,2373.8214589074564,49.0,2.0,2.0,76.38801092281878,3770.0,-2.8,0.07761194029850746
41369631775,2,0 days 10:28:30,17,5,2023,76.0,76.0,5.233,83.0,65.0,0.097982709,90.0,53.0,190.0,84.0,3.0,26.0,25.0,8.0,84.0,41.0,140.0,90.0,88.45070422535211,3158.043668012961,144.0,43.0,43.0,76.24004416046802,12558.0,-2.7670000000000003,0.06885526315789474
41357443748,1,0 days 12:00:30,16,5,2023,77.0,77.0,5.2,91.0,66.0,0.076700434,90.0,57.0,200.0,87.0,4.0,23.0,20.0,7.0,92.0,35.0,148.0,72.0,89.9135446685879,3072.049083708086,145.0,191.0,103.0,75.70220155836152,5146.0,-2.8,0.06753246753246754
41339545108,0,0 days 10:34:30,15,5,2023,60.0,60.0,4.117,55.0,65.0,0.091710758,101.0,64.0,209.0,109.0,2.0,17.0,17.0,3.0,56.0,36.0,172.0,19.0,87.27915194346289,2203.24420908693,15.0,2.0,2.0,74.85907571286103,1602.0,-3.883,0.06861666666666667
41328365243,6,0 days 11:20:30,14,5,2023,89.0,89.0,9.0,141.0,67.0,0.076551168,81.0,56.0,170.0,109.0,6.0,31.0,30.0,11.0,142.0,80.0,288.0,110.0,87.09677419354838,2257.2305473801966,8.0,3.0,3.0,75.25286528772088,1100.0,1.0,0.10112359550561797
41317580015,5,0 days 11:45:30,13,5,2023,71.0,71.0,6.217,75.0,65.0,0.076300578,86.0,53.0,181.0,79.0,2.0,16.0,12.0,10.0,75.0,59.0,159.0,139.0,86.3425925925926,3031.6862182389355,57.0,18.0,18.0,75.62146014694177,4919.0,-1.7830000000000004,0.08756338028169014
41282221799,2,0 days 09:14:30,10,5,2023,72.0,72.0,5.767,86.0,63.0,0.094147583,89.0,63.0,188.0,83.0,3.0,18.0,17.0,8.0,86.0,53.0,181.0,79.0,86.71679197994987,2363.73604197874,41.0,11.0,11.0,76.27297446969212,3532.0,-2.2329999999999997,0.08009722222222222
41282221799,2,0 days 09:14:30,10,5,2023,72.0,72.0,5.767,86.0,63.0,0.094147583,87.70047086247087,61.806666666666665,182.70416889591914,82.42287620712622,3.0,18.0,17.0,8.0,86.0,53.0,181.0,79.0,86.71679197994987,2363.73604197874,41.0,11.0,11.0,76.27297446969212,3532.0,-2.2329999999999997,0.08009722222222222
41265652547,1,0 days 09:33:30,9,5,2023,83.0,83.0,8.817,112.0,64.0,0.150204081632653,88.0,62.0,184.0,80.0,4.0,33.0,36.0,14.0,112.0,83.0,286.0,131.0,86.43790849673204,2803.93718014054,126.0,133.0,79.0,77.70082449205384,6223.0,0.8170000000000002,0.10622891566265061
41249698280,0,0 days 11:22:30,8,5,2023,82.0,82.0,7.767,117.0,65.0,0.1234911792014856,87.0,61.0,181.0,80.0,6.0,41.0,37.0,10.0,117.0,79.0,253.0,96.0,85.5045871559633,2417.695405532847,29.0,8.0,8.0,75.99926124883608,2886.0,-0.23299999999999965,0.09471951219512195
41237857436,6,0 days 10:26:30,7,5,2023,87.0,87.0,9.3,102.0,66.0,0.1132075471698113,86.0,60.0,174.0,76.0,4.0,33.0,30.0,13.0,103.0,78.0,304.0,151.0,87.73584905660378,2151.7425436656526,7.0,3.0,3.0,75.48980739994529,1000.0,1.3000000000000007,0.10689655172413794
41225678509,5,0 days 09:48:00,6,5,2023,77.0,77.0,5.717,111.0,67.0,0.1153846153846153,84.0,60.0,177.0,75.0,6.0,21.0,22.0,7.0,111.0,65.0,133.0,99.0,84.06862745098039,3324.5491517170585,159.0,196.0,122.0,76.18364801107455,8510.0,-2.2830000000000004,0.07424675324675324
