sleep_log_entry_id,timestamp,overall_score,revitalization_score,duration_sleep_hours,deep_sleep_in_minutes,resting_heart_rate,restlessness,deep_cycle_thirtyDayAvgMinutes,wake_cycle_thirtyDayAvgMinutes,light_cycle_thirtyDayAvgMinutes,rem_cycle_thirtyDayAvgMinutes,deep_cycle_count,wake_cycle_count,light_cycle_count,rem_cycle_count,deep_cycle_minutes,wake_cycle_minutes,light_cycle_minutes,rem_cycle_minutes,sleep_efficiency,total_calories_kcal,total_move_minutes,heart_points,heart_minutes,avg_heart_rate_bpm,step_count
41034429064,2023-04-20,,,1.85,,,,,,,,,,,,,,,,88.8,2931.115851005893,182.0,180.0,119.0,,11030.0
41008425785,2023-04-19,,,12.8,,,,,,,,,,,,,,,,99.8699609882965,2456.787493854114,83.0,23.0,23.0,,6936.0
40972726629,2023-04-16,,,1.1,,,,,,,,,,,,,,,,97.05882352941175,2096.217522714852,10.0,,,,1007.0
40967814438,2023-04-15,,,22.95,,,,,,,,,,,,,,,,99.2790194664744,2371.206861657133,57.0,42.0,42.0,,5814.0
40945731517,2023-04-13,,,3.9,,,,,,,,,,,,,,,,100.0,2892.554740388368,8.0,,,,1196.0
40922267673,2023-04-11,,,2.617,,,,,,,,,,,,,,,,100.0,2216.5917036540127,,,,,357.0
41510142159,2023-05-29,,,1.883,,,,,,,,,,,,,,,,91.12903225806453,2542.1323777353164,48.0,20.0,20.0,,4303.0
41912744654,2023-07-02,,,2.067,,,,,,,,,,,,,,,,84.93150684931507,3097.457620921262,104.0,34.0,34.0,75.7505211952745,8753.0
41814624207,2023-06-24,,,2.083,,,,,,,,,,,,,,,,79.61783439490446,3245.7212667726785,134.0,49.0,49.0,,12037.0
41728899140,2023-06-16,,,1.017,,,,,,,,,,,,,,,,92.42424242424242,3248.3943742196475,93.0,43.0,40.0,,9340.0
42183754536,2023-07-25,,,4.65,,,,,,,,,,,,,,,,100.0,3088.7927214582646,179.0,198.0,125.0,82.45413481584434,10347.0
42680846855,2023-09-06,,,6.05,,,,,,,,,,,,,,,,99.18032786885246,2012.441786123068,2.0,,,100.41835357624832,619.0
42648936996,2023-09-03,,,1.117,,,,,,,,,,,,,,,,100.0,2776.91677628,44.0,2.0,2.0,72.18554551772064,4613.0
42605382083,2023-08-31,,,10.783,,,,,,,,,,,,,,,,99.23312883435584,3302.29871209406,98.0,2.0,2.0,80.94058373870743,7877.0
42502766182,2023-08-21,,,1.533,,,,,,,,,,,,,,,,96.84210526315788,2594.057605162596,31.0,,,76.90602322206095,3097.0
42493183144,2023-08-20,,,3.533,,,,,,,,,,,,,,,,100.0,2454.7667140868493,14.0,,,83.57423904974016,1791.0
42480650661,2023-08-19,,,2.55,,,,,,,,,,,,,,,,98.70967741935485,4784.791685200473,264.0,309.0,210.0,93.11014593467686,27164.0
42468572143,2023-08-18,,,1.633,,,,,,,,,,,,,,,,97.02970297029702,2581.477170511266,28.0,,,77.8860319666435,2789.0
42418451585,2023-08-15,,,12.55,,,,,,,,,,,,,,,,91.16222760290556,2993.254201884876,178.0,236.0,142.0,74.43325242718447,8903.0
42386351052,2023-08-12,,,18.883,,,,,,,,,,,,,,,,91.5925626515764,3527.056659615785,262.0,355.0,204.0,80.9457956914524,10784.0
43018286904,2023-10-05,,,1.433,,,,,,,,,,,,,,,,89.58333333333334,3312.93369566146,173.0,74.0,74.0,,12921.0
43369074116,2023-11-05,,,9.8,,,,,,,,,,,,,,,,86.5979381443299,2847.8606915644805,45.0,54.0,30.0,,2316.0
43365916708,2023-11-05,,,3.833,,,,,,,,,,,,,,,,99.56709956709958,2847.8606915644805,45.0,54.0,30.0,,2316.0
43204112321,2023-10-22,,,2.783,,,,,,,,,,,,,,,,95.97701149425288,2707.4471817662225,117.0,25.0,25.0,,9830.0
43093193490,2023-10-12,,,10.75,,,,,,,,,,,,,,,,91.61931818181816,2518.984358987256,73.0,30.0,30.0,,6883.0
43663325643,2023-11-30,,,2.217,,,,,,,,,,,,,,,,100.0,2319.8494138631954,36.0,16.0,16.0,97.8058405682715,3882.0
43740465336,2023-12-07,,,2.05,,,,,,,,,,,,,,,,83.6734693877551,3041.6803546652604,104.0,30.0,30.0,77.08095899930507,8969.0
